worker,iter,latency_ms,error
6,5,1.3140,
6,6,0.3280,
6,7,0.1800,
6,8,2.0640,
6,9,2.2060,
6,10,0.8030,
6,11,0.5780,
6,12,0.5500,
6,13,0.9840,
6,14,0.1560,
6,15,0.3090,
6,16,0.4870,
6,17,0.4710,
6,18,0.1430,
6,19,0.2960,
6,20,0.5810,
6,21,0.5880,
6,22,0.1360,
6,23,0.4120,
6,24,0.2260,
6,25,0.8540,
6,26,1.1820,
6,27,0.3770,
6,28,0.3230,
6,29,0.5710,
6,30,0.5760,
6,31,0.1790,
6,32,0.4460,
6,33,0.1140,
6,34,0.3640,
6,35,0.6570,
6,36,0.2810,
6,37,0.3070,
6,38,0.3590,
6,39,0.4200,
6,40,0.1290,
6,41,0.5480,
6,42,0.3470,
6,43,0.2900,
6,44,0.1330,
6,45,0.7990,
6,46,0.1210,
6,47,0.1110,
6,48,1.1060,
6,49,1.0550,
7,0,2.1770,
7,1,1.1390,
7,2,0.1620,
7,3,0.2240,
7,4,0.2000,
7,5,0.8010,
7,6,0.5650,
7,7,0.2210,
7,8,0.4310,
7,9,0.7180,
7,10,0.1990,
7,11,0.1650,
7,12,0.3570,
7,13,0.2640,
7,14,0.6250,
7,15,0.2130,
7,16,1.3260,
7,17,0.1390,
7,18,0.6330,
7,19,0.1730,
7,20,0.4440,
7,21,1.5290,
7,22,0.1590,
7,23,1.7410,
7,24,0.5810,
7,25,0.4050,
7,26,0.2310,
7,27,0.6790,
7,28,1.1290,
7,29,0.6580,
7,30,0.2560,
7,31,0.1600,
7,32,1.1250,
7,33,0.3710,
7,34,0.9850,
7,35,0.3900,
7,36,0.7500,
7,37,0.1340,
7,38,0.7090,
7,39,0.4270,
7,40,0.3870,
7,41,0.7700,
7,42,0.1790,
7,43,0.1160,
7,44,0.8770,
7,45,0.1210,
7,46,0.1110,
7,47,0.1170,
7,48,0.3530,
7,49,0.6740,
8,0,1.6210,
8,1,0.5970,
8,2,1.1620,
8,3,0.1700,
8,4,0.1670,
8,5,0.1850,
8,6,0.7850,
8,7,0.4920,
8,8,0.1650,
8,9,0.1850,
8,10,1.3450,
8,11,0.7200,
8,12,2.0000,
8,13,0.1490,
8,14,0.8030,
8,15,2.0670,
8,16,0.1940,
8,17,0.1380,
8,18,1.5930,
8,19,0.4840,
8,20,0.2400,
8,21,0.9640,
8,22,0.1300,
8,23,0.1970,
8,24,0.4730,
8,25,0.1600,
8,26,0.1430,
8,27,0.2210,
8,28,0.2730,
8,29,0.5330,
8,30,0.1350,
8,31,0.1160,
8,32,0.1410,
8,33,0.8970,
8,34,0.1820,
8,35,0.3340,
8,36,0.4410,
8,37,0.8870,
8,38,0.4260,
8,39,0.3540,
8,40,0.1560,
8,41,0.3840,
8,42,0.1640,
8,43,1.3400,
8,44,0.5670,
8,45,1.0260,
8,46,0.7200,
8,47,0.5410,
8,48,0.2470,
8,49,0.2490,
9,0,2.3320,
9,1,1.0370,
9,2,0.8530,
9,3,1.4180,
9,4,1.1350,
9,5,0.2310,
9,6,0.3850,
9,7,1.0920,
9,8,0.7960,
9,9,0.4490,
9,10,0.2240,
9,11,0.6230,
9,12,1.2960,
9,13,0.9220,
9,14,0.1500,
9,15,0.5660,
9,16,0.6770,
9,17,0.1510,
9,18,0.4980,
9,19,0.3300,
9,20,0.1310,
9,21,0.5860,
9,22,0.4660,
9,23,1.3820,
9,24,0.8220,
9,25,0.1260,
9,26,0.3620,
9,27,0.8550,
9,28,0.5610,
9,29,0.1770,
9,30,0.5210,
9,31,0.1120,
9,32,0.6910,
9,33,1.6410,
9,34,0.4440,
9,35,0.2420,
9,36,0.3780,
9,37,0.1230,
9,38,1.2760,
9,39,0.1870,
9,40,1.0140,
9,41,0.1160,
9,42,0.1110,
9,43,0.1230,
9,44,0.1000,
9,45,0.8570,
9,46,0.2310,
9,47,0.1950,
9,48,0.3670,
9,49,0.6530,
10,0,1.3980,
10,1,0.1220,
10,2,0.1310,
10,3,0.7040,
10,4,1.3130,
10,5,0.1490,
10,6,1.2670,
10,7,1.5340,
10,8,0.2120,
10,9,0.1680,
10,10,0.3490,
10,11,0.4690,
10,12,2.0280,
10,13,0.3680,
10,14,1.2490,
10,15,1.2520,
10,16,0.8050,
10,17,1.4950,
10,18,0.1370,
10,19,0.1320,
10,20,1.0580,
10,21,0.7270,
10,22,0.2100,
10,23,0.3440,
10,24,0.8640,
10,25,0.1930,
10,26,1.1550,
10,27,1.0560,
10,28,0.1070,
10,29,0.1030,
10,30,0.4250,
10,31,0.3330,
10,32,0.5580,
10,33,0.1460,
10,34,1.1460,
10,35,1.0150,
10,36,0.2340,
10,37,0.2880,
10,38,0.9490,
10,39,1.1110,
10,40,0.1520,
10,41,0.2080,
10,42,0.5380,
10,43,0.5210,
10,44,0.1240,
10,45,0.1390,
10,46,0.4470,
10,47,0.6080,
10,48,0.1180,
10,49,0.1080,
11,0,1.5570,
11,1,0.1820,
11,2,1.3440,
11,3,0.1770,
11,4,0.2210,
11,5,0.5890,
11,6,1.2210,
11,7,0.1740,
11,8,0.4030,
11,9,1.1540,
11,10,0.3910,
11,11,0.7230,
11,12,0.1840,
11,13,0.1530,
11,14,0.4200,
11,15,1.2930,
11,16,0.5230,
11,17,0.6230,
11,18,0.4450,
11,19,0.7070,
11,20,0.1490,
11,21,0.1490,
11,22,0.1330,
11,23,0.9790,
11,24,0.7310,
11,25,1.9780,
11,26,1.0310,
11,27,1.0940,
11,28,2.5410,
11,29,0.9480,
11,30,0.1140,
11,31,0.7460,
11,32,1.6360,
11,33,0.1250,
11,34,0.1110,
11,35,0.4360,
11,36,0.8500,
11,37,0.3420,
11,38,0.7160,
11,39,0.2010,
11,40,0.1620,
11,41,0.5290,
11,42,0.3960,
11,43,0.2630,
11,44,0.1150,
11,45,1.0150,
11,46,0.3010,
11,47,0.2880,
11,48,0.1310,
11,49,0.3010,
12,0,1.5900,
12,1,0.8140,
12,2,2.1280,
12,3,0.9990,
12,4,1.8820,
12,5,0.7150,
12,6,0.1830,
12,7,1.2070,
12,8,0.1970,
12,9,0.4560,
12,10,0.3700,
12,11,0.6330,
12,12,2.1960,
12,13,0.6570,
12,14,0.1310,
12,15,0.1220,
12,16,1.5480,
12,17,0.6770,
12,18,0.2110,
12,19,0.3550,
12,20,0.1300,
12,21,0.1330,
12,22,0.4520,
12,23,0.8200,
12,24,0.3880,
12,25,0.1800,
12,26,0.4370,
12,27,0.3100,
12,28,1.5230,
12,29,0.9100,
12,30,0.1240,
12,31,0.9090,
12,32,0.2550,
