worker,iter,latency_ms,error
11,26,0.1510,
11,27,0.1990,
11,28,0.6220,
11,29,0.7030,
11,30,0.3420,
11,31,0.7240,
11,32,0.2270,
11,33,0.3070,
11,34,0.5880,
11,35,0.8530,
11,36,0.2870,
11,37,0.1800,
11,38,0.1750,
11,39,0.1220,
12,0,3.2280,
12,1,0.4450,
12,2,0.3380,
12,3,0.2000,
12,4,0.1770,
12,5,0.1860,
12,6,0.2310,
12,7,0.4620,
12,8,0.1830,
12,9,0.2310,
12,10,0.4690,
12,11,0.5070,
12,12,0.4020,
12,13,0.2740,
12,14,0.2560,
12,15,0.7160,
12,16,1.6680,
12,17,0.2130,
12,18,0.2660,
12,19,0.1510,
12,20,0.1480,
12,21,0.2030,
12,22,0.6230,
12,23,0.3500,
12,24,0.3350,
12,25,0.3960,
12,26,0.2110,
12,27,0.5320,
12,28,0.3400,
12,29,0.5980,
12,30,0.2300,
12,31,0.1510,
12,32,0.2320,
12,33,0.2350,
12,34,1.3530,
12,35,0.1820,
12,36,0.1440,
12,37,0.1210,
12,38,0.1230,
12,39,0.1230,
13,0,2.3740,
13,1,0.2230,
13,2,0.2130,
13,3,0.4490,
13,4,0.6980,
13,5,0.2500,
13,6,0.3510,
13,7,0.7110,
13,8,0.2070,
13,9,0.2020,
13,10,0.3530,
13,11,0.1730,
13,12,0.4430,
13,13,0.6790,
13,14,0.4350,
13,15,0.1770,
13,16,2.0280,
13,17,0.2180,
13,18,0.2300,
13,19,0.1620,
13,20,0.2080,
13,21,0.1580,
13,22,0.2960,
13,23,0.1890,
13,24,0.3760,
13,25,0.4270,
13,26,0.3740,
13,27,0.8160,
13,28,0.3670,
13,29,0.1550,
13,30,0.4480,
13,31,0.4610,
13,32,0.2110,
13,33,0.7360,
13,34,0.7260,
13,35,0.1460,
13,36,0.1370,
13,37,0.1340,
13,38,0.1190,
13,39,0.1200,
14,0,2.5920,
14,1,0.2600,
14,2,0.6960,
14,3,0.7600,
14,4,0.1920,
14,5,0.4860,
14,6,0.4870,
14,7,0.2030,
14,8,0.3970,
14,9,0.2510,
14,10,0.2700,
14,11,0.2310,
14,12,0.2390,
14,13,0.6900,
14,14,0.5450,
14,15,1.7870,
14,16,0.1540,
14,17,0.4010,
14,18,0.1900,
14,19,0.1490,
14,20,0.1470,
14,21,0.2310,
14,22,0.2660,
14,23,0.1920,
14,24,0.2050,
14,25,0.3680,
14,26,0.5110,
14,27,0.1680,
14,28,0.3300,
14,29,0.1510,
14,30,0.5890,
14,31,0.3660,
14,32,0.4790,
14,33,0.6800,
14,34,0.5800,
14,35,0.2100,
14,36,0.1980,
14,37,0.1480,
14,38,0.1230,
14,39,0.1250,
15,0,3.0070,
15,1,0.8320,
